block_number,tx_hash,reserve,user,on_behalf_of,amount_usdc,referral_code
77056095,0x0000000000042e70e25aeafcab65bef6ce6e306dec1cc0b6bb36ecc5986d11f3,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,7198.76,0
77056096,0x00000000001154522301bf8a232cd940adce5006ebf439dfc36ff5293ba69fef,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,3451.69,0
77056097,0x000000000009fc357f445285ab59fe0bc55056f8c8d87f08f7d5d165a72c4883,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,65835.24,0
77056098,0x00000000000bcae0f443ea4e33ed9d8c211ea4f8bdd2e3d4899c7bc22b69538e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,9367.06,0
77056099,0x000000000005b72f734a6e2c1028251501c02cf9afd4081a77da003307b428d2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,3746.75,0
77056100,0x0000000000112c91b6d760b3e059594eea63808dc90223210599014abe0147fe,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,2740.6,0
77056101,0x00000000000d0028548ab7c386c88eb105aa5c5efd49246c42af38abb8a5789f,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,6717.96,0
77056102,0x00000000000cd87cfa32eaa9a594cdecc502bef0766668097c5a40986e35ac1e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,4025.25,0
77056103,0x00000000001530068d4ae2e9ad63f2d6842c42306a3940f657db03c96c85cdc5,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,490730.41,0
77056104,0x00000000000d44386b33ede5e24a159b558c0fd9e4b311341bd8cdbc96e7c433,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,5959.65,0
77056105,0x00000000000e16b1a9a67a509464295c10f860d38839d554d2adc1aa4fdf044a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,14700.89,0
77056106,0x00000000000a4e88963621d525426e4884777da7723ef3c547ba3cbfcc89d559,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,4232.72,0
77056107,0x000000000009bf4ddad26fc584ed440ed57651473e92b51eadf894fbc26618bb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,829199.69,0
77056108,0x000000000010096548ac467f7b602242dc62d043dc09b3a6527c3468440207eb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,8228.12,0
77056109,0x00000000000c1d3658d8fad69c33336b5b5635d7c689770838fa54d9b3115be4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,5871.39,0
77056110,0x000000000006cb9cdac76ecc80de361770c6107c82e5c09fdb735256770791a5,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,9609.51,0
77056111,0x000000000006fc45552a3d83e96f177a9c904836c1c1bc1669710cc2f0a4da77,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1757951.94,0
77056112,0x000000000011e670498a653c88248566c194804e7383582116db35ad2ca92da1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,43848.68,0
77056113,0x00000000000fb9e2f870c76ecdcf1a2e1ef16412f36b7e47c1884101fe46be07,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,1942.27,0
77056114,0x000000000012b27f2402ee07bcc621575809efcc23dd6775d7e9f3d9abab1a5d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,5557.86,0
77056115,0x0000000000049b69a6b7d99f526a145cd9f27d57e37f7d1a02df93e4e2343c16,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,68007.55,0
77056116,0x00000000000c7cc95532bea11ec2c3f2108fe3dab2e0ff6ce6d23512e82f7220,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,240686.34,0
77056117,0x00000000001563ad2171326d03f8e8dc5fe32342b475ce3cefa4deeab4a4cf16,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,9218.44,0
77056118,0x00000000000c54fa71d51a54a649667718e7a29bc42b02762d8365576d8b35c7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,82391.34,0
77056119,0x0000000000038172aea3ccf693eb1a721a7444dd446a5ab1f6be3cc1984b42ea,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,784327.06,0
77056120,0x000000000010f5edf615122c6992816b5758d7ff8882ce81f5026dc9496657fb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,2244.71,0
77056121,0x00000000000ad8b3410e124226074cbd9b7cfdccc5091ffc64d71b25841447a1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,6141.99,0
77056122,0x0000000000146ab43c695d09cf77fa059dc1a2a8a12c0d31d5bf5d96d8ca0d1c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,9619.9,0
77056123,0x000000000017550015b4a5cb0a967f40ac7a5d91d740db874b3e6368d959f780,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,8484.18,0
77056124,0x0000000000081af1310fd694c50e3e845753166306bd278305ab53859a4af765,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,8869.05,0
77056125,0x000000000016c2e019c162ca385b76e29f829b616d2801c5af22711dd5f8fb30,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,7993.14,0
77056126,0x000000000013cc720c8188ad20bd6e02bd23690e0efaba3bfb20d5c9359eaea5,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,5667.99,0
77056127,0x0000000000145e496a561067b157520a4588f1fd6706cc1b0cab6031da88e309,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,80828.12,0
77056128,0x0000000000070a3bf4ba6a1b59fa712284700231e74b1188e5738ae23d091d2b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,2592.39,0
77056129,0x000000000008a6059b100f029c074935716a043b68d6e150000b2c55e6bc0052,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,7151.33,0
77056130,0x000000000004bf1704d06b17fd9dd7b6c47af560240cd3d87c11f27b87c0cf31,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,8105.43,0
77056131,0x00000000000f4f199b39701c2ab9405959c30892d7aa51cffb06a8c84d90eda4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1739653.81,0
77056132,0x0000000000030248bd85f2e0d2316173da4cedf721d8d3b4ae05ae5e0f3ef321,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,86136.56,0
77056133,0x00000000000942db53adda149f579b7132293f1199eb4ae62a233b7ef89c60a9,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,34786.34,0
77056134,0x000000000017c15a09257d69204f28591481a97a4495ab223774f0842741a538,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,18348.53,0
77056135,0x000000000008201096762fcaf3e4119d885143bc8a16695963abd08d6d343c25,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,1639.48,0
77056136,0x00000000000fe24c260b3fe727654c53901b82a22a79355f99b65243a5bb9d26,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,89932.26,0
77056137,0x000000000007f19032fc0cef9817134936c4a4c14360b66fc64ec7f7439bbda1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,8082.07,0
77056138,0x00000000000434b2ee58586a53e7a1061273d84331087283504b73602224842b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,6873.42,0
77056139,0x0000000000087fe6ac3e80112d9cf070a13e353d3ea750d3f9d7e6a77066b3c4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,7743.58,0
77056140,0x0000000000109fd45d906af0da1e36c3c0b349d53121070a0bb4d14f637f4691,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,384055.9,0
77056141,0x00000000000fdd478069a3bb581d21be774ba0611367734b04b005e0d0a85886,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,3429.46,0
77056142,0x000000000007533dd1124fa327c079aaf6efb1a5b71ad8c285dbf592284f15b2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,7677.85,0
77056143,0x00000000000e65d9707a1ded42b40a1c8676070b655ba3ad220c88e435a6e9fe,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,65855.23,0
77056144,0x00000000000cd879d7d337171df0579b1881b48f0d4a3def352e15a5a1e1b725,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,895760.73,0
77056145,0x0000000000154507878c87c3ab39a296e0ea6f9e294abff6190511ecc91328f5,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,44553.9,0
77056146,0x00000000000df243f2a1cd11c4b5225b4e00f5a345798b1aadbdb3d94f337b92,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,2765.35,0
77056147,0x000000000016da52831a553a3c32864fb92d5b2313d5f7aeb9f87bb4eac56f55,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,1157.87,0
77056148,0x000000000017c0744a0298c2f80d203fa43b1568ab4be5517f5cf47074ee0003,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,5683.04,0
77056149,0x00000000001619ccfee48b74a451d1b1d0cfc340ef891d3092586a762ad57210,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,443515.19,0
77056150,0x00000000000379e9d80b60e95808d1aa905bbdc90b2cc15fb6a8682759394011,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,7206.15,0
77056151,0x00000000000e6d45d399d5987238bb27cfe2eecaf2c862fafa4bb281a0b1407e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,4258.0,0
77056152,0x00000000000765322979f084b1fda3572152220b72a7548e8eb72bcdd280a926,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,920668.45,0
77056153,0x00000000000d076b2350549a4e6b018e4dde4afba1437632aef6ecb8a93bbc0a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,3113.71,0
77056154,0x0000000000083da7a0c95aba0e2f58c02b487bc383ce1976177b43457fb9b30a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,6248.91,0
77056155,0x00000000000bdb9c642f204ce8080543c0601fab22c670798aedfd3d1d3bd90e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,4789.78,0
77056156,0x00000000001784e839996a0dc08e6049d909cf3bea4164546124d13942d99527,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,2943.61,0
77056157,0x000000000010d949331ed8647d2f126cdb13484c2b8c1bcdceb71cbf0be279ad,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,6364.08,0
77056158,0x00000000000eca6a24ea810d548480447cf0390f14931fde161d8aa446979ae4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,6442.88,0
77056159,0x00000000000e531bf6869e3559c76ed42aedce87508d2d7fcca5b476c014738d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,876069.52,0
77056160,0x000000000014f8568332c11ce56f3c30c6fd108acede8f6dbca579ef010cd403,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,5766.76,0
77056161,0x000000000010f0e4a487438e4af8d936c2d97d732dbd8e4a1d8fd0e9af0ba416,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,5808.48,0
77056162,0x000000000009a9d543f0c0d4f2c8634bea429b9aeadcc7e4329eff8e3231d386,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,8021.52,0
77056163,0x00000000000e4fe2a3b66a62c25ff114e7a0e3831e02855916d4c697652088ed,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1365098.33,0
77056164,0x0000000000145eee51282dc7a2ff1a1c472647de96ee3a1ea4a856a09c53ae1e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,23771.57,0
77056165,0x0000000000126c9263c8542e2d6c0ae0c870f2a5d14308f9be945447a10f521a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1087251.62,0
77056166,0x000000000009518d60d6e7500f9f9275ac89663c00dd4e29125f261cd2027ee8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,4242.84,0
77056167,0x0000000000141696f1c4d887c0c54816d34f95c66b97eac51468cc829a27d269,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1101024.32,0
77056168,0x000000000012b51fe1036314047b68b43bcd097f9f5faf2ccd8f6c5c99678ae8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,6398.72,0
77056169,0x00000000000df76fcea3972415d01ca0c0766ab72746719e85bfac15e25ea137,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,4701.57,0
77056170,0x0000000000150527b0f3aa9f52e66019c6bd0fc78d9787132c74b05a21138703,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,8759.67,0
77056171,0x0000000000115420b9932802e0a08f48dc70c8547c3dd0ff7a717c472f1370bd,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,6750.93,0
77056172,0x000000000003fe06c4f3495d7f0e710d4537f28426f2b590d99bd69454941059,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,1426.49,0
77056173,0x0000000000170363e5d1a80d9c1825d3b7f73c6b5b4a20c5a577dc526747b0e8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,13672.17,0
77056174,0x00000000000d0b8890ff9756592e52540554b18a360659d896114d3409638d36,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,5198.21,0
77056175,0x0000000000145f95850c9885952086fe86103b3b085c616c7f21c7f688e0f749,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,71089.56,0
77056176,0x00000000001124e04c2ace133e85824236ae64872c9957708f2d6a167526513b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,59935.49,0
77056177,0x00000000000bf6ff916a200c83ccc453f0ffd4d4a898647d6573ef4ebaa83d25,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,6334.23,0
77056178,0x00000000000a01e7c883906a9d7ec20635ad7adf3c1a571324a175054d77e412,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,82423.29,0
77056179,0x000000000007007ed5833497f773548b5bea45e856ee559f919c45482fdd7e3e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,3937.93,0
77056180,0x0000000000152109c7c5c671a39c1b1cd4e601bf79a4dd706b7ee98e3c0af628,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,94033.85,0
77056181,0x000000000011248e72f1aa67f0b71c37b88d798d0dd55bafdbb46ca7f4099ed3,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,99988.06,0
77056182,0x000000000007646f52f06b07b2d16856345ef9fed1a977f4292419d22090b4c6,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,4612.83,0
77056183,0x00000000000d4a64c2c7b7d9438fa1ff4f33e11610404989def2d231b5f8c55c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,6418.07,0
77056184,0x0000000000135315014e8fe85892e6442436216709c5d7cff57213c1f5de0c28,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,4196.28,0
77056185,0x00000000001754da1c04dfe4de5c1de9aa3dbe6109b2c8fe84d229f1177db13d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,8409.32,0
77056186,0x0000000000115fe01d4638f064149adcd1e6bddd4a905df150de3a089232c8e0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,9164.73,0
77056187,0x0000000000084f80eff12361e21692377eb5fcc5dafe29b5a4570411f80dfbf5,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,5522.24,0
77056188,0x000000000003e74bacd09bd884c053a73de4cebbdaa3211d0612c8be931b767d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,9446.69,0
77056189,0x00000000000e85e04237eaf9578b459bf3b11f01de6dd6ada46afb7420f1b16b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,9388.35,0
77056190,0x000000000014fc82caf86939f9f60f3b74cca0813491b6e6fc5a9dd45ce178ed,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,7686.24,0
77056191,0x000000000009b4b7f7cf77f4ab458814634f7296388bbd12f7a925e999df060c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,9097.43,0
